[INFO] [2024-11-07 12:19:27,637] Ejecutando archivo lorenz_system - 0
[INFO] [2024-11-07 12:19:27,637] ----------------------------------------------
[INFO] [2024-11-07 12:19:27,637] ----------------------------------------------
[INFO] [2024-11-07 12:19:27,637] Ejecutando ftle_variational_equations
[INFO] [2024-11-07 12:19:27,637] -- Cargando parámetros.
[INFO] [2024-11-07 12:19:27,638] -- Parámetros del proceso:
[INFO] [2024-11-07 12:19:27,638] 	 T=10
[INFO] [2024-11-07 12:23:55,864] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:55,879] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:55,893] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:55,908] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:55,924] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:55,940] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:55,958] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:55,979] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:55,998] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:56,018] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:56,038] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:56,058] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:56,074] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:56,091] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:56,106] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:56,123] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:56,139] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:56,157] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:56,174] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:56,191] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:56,209] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:56,226] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:56,243] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:56,261] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:56,279] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:56,296] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:56,313] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:56,330] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:56,346] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:56,361] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:56,377] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:56,394] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:56,410] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:56,427] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:56,442] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:56,459] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:56,476] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:56,490] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:56,506] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:56,520] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:56,534] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:56,548] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:56,562] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:56,576] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:56,592] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:56,606] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:56,622] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:56,636] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:56,651] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:56,666] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:56,681] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:56,696] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:56,710] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:56,724] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:56,740] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:56,755] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:56,769] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:56,783] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:56,798] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:56,812] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:56,826] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:56,840] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:56,854] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:56,868] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:56,882] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:56,896] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:56,911] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:56,925] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:56,939] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:56,953] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:56,966] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:56,979] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:56,993] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:57,006] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:57,020] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:57,034] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:57,047] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:57,061] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:57,075] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:57,088] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:57,102] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:57,115] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:57,129] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:57,143] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:57,157] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:57,170] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:57,184] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:57,198] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:57,212] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:57,225] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:57,239] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:57,252] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:57,266] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:57,279] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:57,293] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:57,306] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:57,319] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:57,332] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:57,345] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:57,359] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:57,372] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:57,386] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:57,400] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:57,414] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:57,427] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:57,441] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:57,455] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:57,469] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:57,482] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:57,495] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:57,509] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:57,523] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:57,536] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:57,550] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:57,564] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:57,578] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:57,593] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:57,607] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:57,620] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:57,635] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:57,649] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:57,662] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:57,676] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:57,690] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:57,703] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:57,717] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:57,730] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:57,744] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:57,758] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:57,771] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:57,784] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:57,798] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:57,812] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:57,825] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:57,839] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:57,853] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:57,866] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:57,880] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:57,894] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:57,907] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:57,921] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:57,934] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:57,949] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:57,963] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:57,976] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:57,991] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:58,004] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:58,018] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:58,032] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:58,045] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:58,059] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:58,072] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:58,086] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:58,100] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:58,113] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:58,128] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:58,142] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:23:58,156] Se han encontrado 2 puntos con cambios de signo.
[INFO] [2024-11-07 12:24:00,181] - Sección de Poincaré guardada en plots/lorenz_system_poincare_section_t_10_nx_grid_100.png.
[INFO] [2024-11-07 12:24:00,181] - Fin del proceso de poincare_section
[INFO] [2024-11-07 12:24:00,182] ----------------------------------------------
